publisher_zfe_id,publisher_nom,publisher_siren,publisher_forme_juridique,id,osm_id,ref,one_way,date_debut,date_fin,vp_critair,vp_horaires,vul_critair,vul_horaires,pl_critair,pl_horaires,autobus_autocars_critair,autobus_autocars_horaires,deux_rm_critair,deux_rm_horaires,zfe_derogation,url_arrete,url_site,url_site_information
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217047993,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217047997,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048000,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048001,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048002,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048003,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048004,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048005,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048006,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048007,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048008,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048009,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048014,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048015,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048016,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048018,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217048028,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000226867140,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000239037246,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000271069362,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000271069363,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000291271756,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000291271787,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000246826396,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000246826398,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000331478067,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008020247,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008020272,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022453,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022502,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000352110699,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022471,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022452,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000002005805820,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008020283,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217047999,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000352110703,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022505,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000246826395,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022527,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000352110721,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008020103,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008020117,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022459,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022468,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022469,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022470,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022472,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022474,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022487,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022488,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022490,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022496,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022498,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022500,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022504,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022506,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022536,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022559,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008022585,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008504076,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000246826397,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000217047973,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000246826393,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000246498215,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000246498217,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000246498218,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000246498219,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000246826392,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000292956445,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000320817907,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000320817908,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000331478068,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000331478071,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000352110594,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000352110720,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000352110500,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000352110700,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000352110704,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000352110722,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000352110937,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000352110941,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000002005805821,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008020225,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008020273,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008020276,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000002005805834,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000002005805835,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008020252,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000331475944,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000352110962,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
GRENOBLE,Syndicat Mixte des Mobilités de l'Aire Grenobloise,253800825,Syndicat,TRONROUT0000000008020291,,,,2019-05-02,,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,
