Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2020/02/03 00:00:00;2020/02/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;39.0;39.3125;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/03 00:00:00;2020/02/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;24.0;23.8791666667;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/04 00:00:00;2020/02/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;35.0;35.0333333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/04 00:00:00;2020/02/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;18.4285714286;µg-m3;88.0;100;88.0;A;1;48.86212;2.344616
2020/02/05 00:00:00;2020/02/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;45.0;44.5625;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/05 00:00:00;2020/02/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;31.0;31.075;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/06 00:00:00;2020/02/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;47.0;47.05;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/06 00:00:00;2020/02/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;42.0;42.3833333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/07 00:00:00;2020/02/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;51.0;50.6291666667;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/07 00:00:00;2020/02/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;46.0;46.1541666667;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/08 00:00:00;2020/02/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;40.0;39.95;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/08 00:00:00;2020/02/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;39.0;39.3958333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/09 00:00:00;2020/02/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;12.0;11.7375;µg-m3;100.0;100;100.0;R;1;48.868772;2.311231
2020/02/09 00:00:00;2020/02/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.7434782609;µg-m3;96.0;100;96.0;R;1;48.86212;2.344616
2020/02/10 00:00:00;2020/02/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;22.0;21.7130434783;µg-m3;96.0;100;96.0;R;1;48.868772;2.311231
2020/02/10 00:00:00;2020/02/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.2;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/11 00:00:00;2020/02/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;29.0;29.3083333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/11 00:00:00;2020/02/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;16.975;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/12 00:00:00;2020/02/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;39.0;39.15;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/12 00:00:00;2020/02/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;30.0;30.1666666667;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/13 00:00:00;2020/02/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;29.0;28.5916666667;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/13 00:00:00;2020/02/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;22.0;21.5833333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/14 00:00:00;2020/02/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;43.0;42.6;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/14 00:00:00;2020/02/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;33.0;32.6333333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/15 00:00:00;2020/02/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;25.0;25.05;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/15 00:00:00;2020/02/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;27.0;27.3958333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/16 00:00:00;2020/02/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;12.0;12.1541666667;µg-m3;100.0;100;100.0;R;1;48.868772;2.311231
2020/02/16 00:00:00;2020/02/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.8;8.8375;µg-m3;67.0;100;67.0;N;-1;48.86212;2.344616
2020/02/17 00:00:00;2020/02/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;29.0;28.6739130435;µg-m3;96.0;100;96.0;A;1;48.868772;2.311231
2020/02/17 00:00:00;2020/02/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.0;µg-m3;0.0;100;0.0;N;-1;48.86212;2.344616
2020/02/18 00:00:00;2020/02/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;31.0;31.2708333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/18 00:00:00;2020/02/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;21.0;20.8;µg-m3;54.0;100;54.0;N;-1;48.86212;2.344616
2020/02/19 00:00:00;2020/02/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;34.0;33.875;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/19 00:00:00;2020/02/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;28.0;28.1333333333;µg-m3;63.0;100;63.0;N;-1;48.86212;2.344616
2020/02/20 00:00:00;2020/02/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;29.0;29.4583333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/20 00:00:00;2020/02/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;26.0;25.975;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/21 00:00:00;2020/02/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;39.0;38.6625;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/21 00:00:00;2020/02/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;30.0;30.0913043478;µg-m3;96.0;100;96.0;R;1;48.86212;2.344616
2020/02/22 00:00:00;2020/02/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;30.0;29.7958333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/22 00:00:00;2020/02/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;23.0;22.5625;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/23 00:00:00;2020/02/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;21.0;21.1791666667;µg-m3;100.0;100;100.0;R;1;48.868772;2.311231
2020/02/23 00:00:00;2020/02/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;15.9;µg-m3;96.0;100;96.0;R;1;48.86212;2.344616
2020/02/24 00:00:00;2020/02/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;24.0;23.6583333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/24 00:00:00;2020/02/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;17.6583333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/25 00:00:00;2020/02/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;32.0;31.8333333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/25 00:00:00;2020/02/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;21.0;21.1666666667;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/26 00:00:00;2020/02/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;35.0;34.5285714286;µg-m3;88.0;100;88.0;A;1;48.868772;2.311231
2020/02/26 00:00:00;2020/02/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;25.0;24.875;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/27 00:00:00;2020/02/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;36.0;36.3458333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/27 00:00:00;2020/02/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;31.0;31.2291666667;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/28 00:00:00;2020/02/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;40.0;39.6416666667;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/28 00:00:00;2020/02/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;40.0;40.0208333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/02/29 00:00:00;2020/02/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;22.0;21.6958333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/02/29 00:00:00;2020/02/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;19.0083333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/01 00:00:00;2020/03/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;24.0;24.0083333333;µg-m3;100.0;100;100.0;R;1;48.868772;2.311231
2020/03/01 00:00:00;2020/03/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;24.0;24.0869565217;µg-m3;96.0;100;96.0;R;1;48.86212;2.344616
2020/03/02 00:00:00;2020/03/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;36.0;35.8333333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/02 00:00:00;2020/03/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;29.0;29.3708333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/03 00:00:00;2020/03/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;44.0;43.7666666667;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/03 00:00:00;2020/03/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;33.0;33.2916666667;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/04 00:00:00;2020/03/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;45.0;45.1846153846;µg-m3;54.0;100;54.0;N;-1;48.868772;2.311231
2020/03/04 00:00:00;2020/03/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;40.0;39.6043478261;µg-m3;96.0;100;96.0;R;1;48.86212;2.344616
2020/03/05 00:00:00;2020/03/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;34.0;34.3666666667;µg-m3;50.0;100;50.0;N;-1;48.868772;2.311231
2020/03/05 00:00:00;2020/03/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;36.0;36.025;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/06 00:00:00;2020/03/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;44.0;44.2;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/06 00:00:00;2020/03/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;27.0;27.0333333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/07 00:00:00;2020/03/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;37.0;37.0375;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/07 00:00:00;2020/03/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;29.0;29.15;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/08 00:00:00;2020/03/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;25.0;24.5625;µg-m3;100.0;100;100.0;R;1;48.868772;2.311231
2020/03/08 00:00:00;2020/03/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;17.9043478261;µg-m3;96.0;100;96.0;R;1;48.86212;2.344616
2020/03/09 00:00:00;2020/03/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;32.0;31.9;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/09 00:00:00;2020/03/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;17.09;µg-m3;83.0;100;83.0;R;1;48.86212;2.344616
2020/03/10 00:00:00;2020/03/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;28.0;27.5333333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/10 00:00:00;2020/03/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;17.8043478261;µg-m3;96.0;100;96.0;A;1;48.86212;2.344616
2020/03/11 00:00:00;2020/03/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;25.0;25.3333333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/11 00:00:00;2020/03/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;17.3708333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/12 00:00:00;2020/03/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;28.0;28.4833333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/12 00:00:00;2020/03/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;16.2208333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/13 00:00:00;2020/03/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;35.0;35.0708333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/13 00:00:00;2020/03/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;20.0;20.1166666667;µg-m3;100.0;100;100.0;R;1;48.86212;2.344616
2020/03/14 00:00:00;2020/03/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;31.0;30.6416666667;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/14 00:00:00;2020/03/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;28.0;27.6166666667;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/15 00:00:00;2020/03/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;31.0;30.9583333333;µg-m3;100.0;100;100.0;R;1;48.868772;2.311231
2020/03/15 00:00:00;2020/03/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;28.0;27.547826087;µg-m3;96.0;100;96.0;R;1;48.86212;2.344616
2020/03/16 00:00:00;2020/03/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;42.0;42.2541666667;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/16 00:00:00;2020/03/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;33.0;33.05;µg-m3;42.0;100;42.0;N;-1;48.86212;2.344616
2020/03/17 00:00:00;2020/03/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;53.0;53.0791666667;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/17 00:00:00;2020/03/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;52.0;51.9583333333;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/18 00:00:00;2020/03/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;44.0;43.5833333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/18 00:00:00;2020/03/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;43.0;43.2041666667;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/19 00:00:00;2020/03/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;34.0;33.6166666667;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/19 00:00:00;2020/03/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;33.0;33.1041666667;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/20 00:00:00;2020/03/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;18.0;18.4166666667;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/20 00:00:00;2020/03/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;19.0625;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/21 00:00:00;2020/03/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;9.4;9.3958333333;µg-m3;100.0;100;100.0;A;1;48.868772;2.311231
2020/03/21 00:00:00;2020/03/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.2;9.175;µg-m3;100.0;100;100.0;A;1;48.86212;2.344616
2020/03/22 00:00:00;2020/03/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. journalière;7.6;7.5541666667;µg-m3;100.0;100;100.0;R;1;48.868772;2.311231
